8.12,-6.16,3.49,1.59,-1.32
7.92,-6.86,4.20,1.17,-1.17
9.02,-7.65,5.57,0.96,-1.08
10.28,-9.02,5.61,0.80,-1.07
8.94,-7.30,6.16,0.83,-0.95
8.75,-8.39,5.53,0.92,-0.80
9.26,-8.24,5.22,1.06,-0.84
8.94,-5.77,5.14,1.13,-0.77
7.41,-4.59,4.39,1.34,-0.60
6.00,-3.84,3.80,1.59,-0.36
3.84,-2.98,2.90,1.69,-0.18
2.28,-3.02,2.55,1.72,0.03
2.00,-3.06,2.35,1.64,0.06
2.51,-3.37,2.79,1.55,0.03
3.41,-4.43,3.33,1.25,-0.17
4.75,-5.69,4.12,0.79,-0.60
7.10,-6.51,4.98,0.44,-1.00
8.08,-6.35,6.12,-0.25,-1.57
9.69,-5.92,6.20,-0.97,-2.07
11.38,-5.18,5.37,-1.21,-2.15
10.79,-5.69,4.82,-1.07,-1.93
9.53,-5.22,4.08,-1.03,-2.01
8.24,-2.59,5.02,-1.19,-1.84
8.00,-1.77,5.49,-1.24,-1.52
9.53,-2.55,4.59,-1.13,-1.59
8.55,-2.71,3.61,-0.83,-1.67
6.32,-1.57,3.22,-0.47,-1.51
4.98,-1.26,3.06,-0.26,-1.32
4.86,-2.08,2.82,-0.08,-0.99
5.14,-3.14,2.94,0.03,-0.68
5.84,-4.67,3.73,-0.01,-0.62
7.06,-4.71,4.94,-0.25,-0.65
8.71,-4.43,5.73,-0.31,-0.53
8.79,-4.04,6.04,-0.23,-0.33
8.90,-3.77,5.61,-0.18,-0.07
10.47,-4.43,5.18,-0.10,0.18
10.79,-3.80,5.37,0.13,0.34
12.59,-5.02,6.04,0.23,0.63
14.36,-5.37,4.63,0.48,0.69
13.57,-3.30,4.39,1.04,1.12
12.47,-4.04,3.73,1.42,1.43
11.38,-4.47,3.61,1.51,1.36
8.83,-1.77,3.77,1.56,1.46
6.83,-0.59,3.33,1.61,1.86
5.18,-2.43,2.28,1.64,2.18
4.16,-4.00,1.88,1.53,2.43
5.02,-4.12,2.24,1.35,2.28
5.22,-3.49,2.86,1.26,1.98
6.04,-3.26,3.33,1.01,1.39
6.79,-3.41,3.26,0.71,0.85
7.06,-4.00,3.33,0.51,0.52
8.04,-4.86,3.49,0.02,-0.18
9.77,-4.16,3.49,-0.48,-0.93
9.92,-3.77,4.59,-0.75,-1.18
11.41,-4.67,4.28,-1.31,-1.76
10.08,-2.00,4.51,-1.58,-1.95
9.14,-0.31,4.75,-1.60,-1.64
10.12,-1.41,3.26,-1.70,-1.68
9.22,-1.41,3.22,-1.61,-1.78
7.96,-1.02,3.26,-1.48,-1.71
6.63,-0.90,3.49,-1.20,-1.52
6.16,-1.45,3.33,-1.04,-1.30
5.73,-3.49,2.82,-0.76,-1.06
6.32,-3.96,3.80,-0.65,-1.01
7.30,-4.67,4.59,-0.71,-0.89
8.94,-4.35,5.41,-0.63,-0.78
9.45,-3.92,6.04,-0.42,-0.63
9.85,-4.47,5.88,-0.31,-0.48
10.87,-4.98,5.65,-0.16,-0.23
11.14,-4.28,5.37,0.13,0.08
11.14,-3.65,6.39,0.31,0.33
12.83,-6.86,5.77,0.14,0.36
12.51,-4.47,4.71,0.59,0.71
10.94,-2.63,3.80,1.05,1.16
10.36,-4.24,2.51,1.29,1.35
9.41,-3.06,2.82,1.48,1.43
7.77,-1.41,2.59,1.66,1.56
6.59,-0.55,2.47,1.68,1.82
6.47,-2.16,2.59,1.64,1.94
6.39,-3.69,2.12,1.52,1.94
7.65,-4.59,2.16,1.28,1.79
8.12,-3.69,2.55,1.23,1.59
7.45,-2.63,3.06,1.10,1.17
7.41,-2.59,3.06,0.78,0.72
7.85,-3.88,2.94,0.48,0.40
9.06,-3.80,2.90,-0.01,-0.19
10.00,-3.22,3.73,-0.43,-0.57
10.90,-3.49,3.57,-0.81,-0.95
10.32,-1.96,4.31,-1.20,-1.41
9.49,-0.43,4.63,-1.48,-1.29
10.98,-1.49,3.88,-1.65,-1.47
9.65,-0.90,3.30,-1.52,-1.54
6.98,0.00,3.22,-1.27,-1.38
5.49,-0.08,3.26,-1.13,-1.27
5.30,-1.41,3.22,-0.98,-1.09
6.08,-2.82,3.37,-0.85,-0.93
7.49,-4.00,4.28,-0.74,-0.79
8.51,-4.55,5.26,-0.64,-0.63
8.67,-4.59,6.35,-0.57,-0.58
9.22,-3.88,6.67,-0.46,-0.45
9.53,-4.63,6.47,-0.24,-0.21
9.77,-5.26,5.53,-0.11,-0.08
9.57,-4.59,6.20,0.09,0.15
11.38,-6.24,5.73,0.04,0.18
11.96,-5.18,5.18,0.23,0.30
11.77,-4.90,4.08,0.64,0.73
11.57,-5.02,3.18,0.87,0.77
10.59,-2.59,3.41,1.02,0.82
8.98,-1.41,3.22,1.29,1.03
7.49,-1.06,2.75,1.47,1.38
5.92,-1.77,1.92,1.55,1.64
5.61,-2.67,1.73,1.52,1.81
5.81,-3.41,2.00,1.44,1.76
6.43,-3.57,2.59,1.31,1.57
7.34,-3.41,2.94,1.06,1.16
7.88,-3.18,3.37,0.90,0.75
8.63,-3.45,3.88,0.58,0.46
10.43,-3.41,3.84,0.12,-0.11
10.12,-2.20,4.08,-0.08,-0.36
11.30,-2.94,4.31,-0.44,-0.64
11.45,-3.10,3.77,-0.80,-1.21
9.34,0.12,4.75,-0.82,-1.17
10.08,-0.59,4.20,-1.04,-1.12
10.36,-1.92,3.73,-1.06,-1.35
8.12,-0.12,4.04,-0.95,-1.30
5.92,-0.20,3.57,-0.74,-1.17
4.71,-1.69,3.22,-0.57,-0.98
4.39,-3.41,3.26,-0.53,-0.87
4.90,-4.00,3.61,-0.62,-0.85
6.24,-3.96,4.86,-0.72,-0.85
7.65,-4.04,5.96,-0.72,-0.82
8.28,-4.16,6.39,-0.63,-0.74
8.47,-4.79,6.32,-0.45,-0.50
9.81,-5.73,5.92,-0.34,-0.39
10.90,-4.98,5.77,-0.09,-0.18
11.02,-4.71,6.94,0.10,0.18
12.98,-7.34,5.92,0.05,0.15
12.63,-4.16,4.86,0.48,0.45
11.26,-3.18,4.31,0.95,0.93
10.36,-4.55,3.30,1.16,1.13
9.38,-2.75,3.73,1.28,1.18
7.61,-1.57,4.12,1.36,1.33
5.96,-2.08,3.14,1.45,1.59
4.75,-2.79,2.47,1.49,1.80
4.43,-3.10,2.43,1.43,1.81
4.86,-3.18,2.82,1.28,1.64
5.53,-3.30,3.26,1.09,1.30
6.04,-3.33,3.53,0.95,1.02
6.90,-3.41,3.77,0.68,0.58
8.04,-3.73,4.20,0.30,0.11
9.92,-3.84,4.28,0.04,-0.22
10.00,-2.90,4.31,-0.21,-0.58
10.20,-3.73,4.75,-0.36,-0.79
11.26,-4.51,4.51,-0.72,-1.15
9.77,-1.10,5.26,-0.83,-1.30
8.71,-1.45,5.30,-0.95,-1.14
9.38,-3.26,4.28,-1.26,-1.35
8.94,-1.80,4.20,-1.25,-1.43
6.59,-0.75,3.84,-1.10,-1.37
4.94,-0.90,3.33,-0.84,-1.25
4.35,-2.28,2.82,-0.78,-1.14
5.14,-3.57,3.30,-0.75,-1.13
6.71,-3.88,4.71,-0.71,-1.11
7.61,-3.41,5.81,-0.68,-0.98
8.87,-4.12,6.04,-0.66,-0.86
9.92,-5.57,5.57,-0.51,-0.65
10.12,-5.57,5.49,-0.30,-0.52
11.10,-3.80,5.88,-0.16,-0.41
12.59,-4.75,7.10,-0.06,-0.17
15.49,-7.34,5.26,0.02,-0.36
13.14,-2.43,4.71,0.42,0.06
11.10,-2.12,3.69,0.86,0.77
9.89,-3.84,2.55,0.93,0.95
8.24,-1.77,3.49,1.07,1.11
6.47,-1.41,3.41,1.22,1.41
5.02,-2.71,2.71,1.28,1.57
4.39,-3.37,2.35,1.31,1.68
4.39,-3.69,2.67,1.24,1.58
5.18,-3.73,2.94,1.16,1.45
6.35,-3.84,3.22,1.02,1.12
7.53,-3.65,3.02,0.87,0.71
7.88,-3.06,2.98,0.75,0.50
8.94,-3.06,3.22,0.45,0.22
10.28,-3.45,3.37,0.01,-0.12
10.04,-2.67,3.49,-0.25,-0.34
10.90,-2.82,4.04,-0.56,-0.54
11.49,-2.90,3.45,-0.90,-1.03
10.28,-1.26,3.57,-0.98,-1.13
9.34,-0.20,4.00,-1.10,-1.00
10.04,-1.73,3.53,-1.29,-1.17
9.26,-1.26,3.73,-1.25,-1.12
7.02,-0.67,3.57,-1.08,-0.98
5.41,-0.86,3.41,-0.98,-0.86
4.98,-1.88,3.22,-0.83,-0.75
4.98,-2.75,3.45,-0.75,-0.71
5.88,-3.30,4.20,-0.74,-0.74
7.41,-3.33,5.14,-0.71,-0.82
8.63,-3.73,5.45,-0.67,-0.78
10.55,-4.04,5.73,-0.59,-0.70
11.41,-4.39,5.96,-0.34,-0.37
11.45,-3.77,5.73,-0.08,-0.04
10.47,-2.55,5.41,0.15,0.20
11.69,-4.94,6.04,0.17,0.46
12.36,-6.55,5.14,0.25,0.45
11.53,-3.69,4.79,0.62,0.75
11.14,-3.96,3.73,1.02,0.99
10.55,-3.14,3.26,1.29,1.01
9.38,-1.02,2.90,1.47,1.03
7.81,0.31,2.90,1.64,1.17
6.35,0.04,2.67,1.76,1.49
5.22,-2.39,1.96,1.71,1.67
5.61,-4.28,1.77,1.47,1.65
6.04,-4.12,2.16,1.33,1.45
6.08,-3.18,2.82,1.07,1.02
6.63,-2.82,3.14,0.70,0.53
6.98,-3.10,3.33,0.44,0.22
9.30,-3.92,3.41,-0.05,-0.30
10.43,-3.37,2.94,-0.39,-0.77
9.34,-2.47,3.80,-0.43,-0.77
11.10,-4.43,3.30,-0.88,-1.24
11.22,-2.20,4.00,-1.19,-1.58
10.94,0.43,5.18,-1.31,-1.43
11.30,-1.14,4.35,-1.51,-1.58
9.22,-0.86,4.28,-1.41,-1.50
6.75,-0.63,4.00,-1.19,-1.36
5.10,-1.69,3.57,-0.93,-1.09
5.06,-2.82,3.33,-0.88,-0.96
5.77,-3.80,3.92,-0.84,-0.94
6.83,-3.73,4.47,-0.75,-0.93
7.65,-2.94,5.37,-0.58,-0.78
8.16,-3.30,5.14,-0.44,-0.61
8.94,-4.39,5.14,-0.28,-0.46
10.12,-4.59,5.26,-0.18,-0.38
10.51,-3.61,5.14,0.04,-0.13
10.87,-4.55,5.92,0.18,0.25
13.81,-7.45,5.10,0.03,0.26
13.57,-2.90,3.96,0.38,0.48
12.51,-1.53,3.10,1.11,1.15
11.38,-3.69,2.12,1.18,1.26
11.34,-2.82,2.75,1.18,1.27
9.85,-0.90,2.94,1.40,1.50
7.73,-0.75,2.35,1.55,1.75
6.35,-1.65,1.69,1.61,2.04
5.92,-2.28,1.57,1.54,2.10
5.92,-2.55,1.77,1.45,2.03
5.84,-2.71,2.24,1.26,1.72
6.08,-3.06,2.51,1.01,1.20
6.28,-3.45,2.75,0.78,0.77
7.37,-4.16,3.14,0.31,0.01
9.57,-4.12,3.14,-0.06,-0.54
9.69,-3.30,4.31,-0.50,-1.03
12.43,-4.59,4.35,-1.12,-1.72
11.61,-2.08,4.00,-1.35,-2.11
9.30,0.55,4.63,-1.38,-1.60
12.16,-1.10,3.02,-1.49,-1.74
10.24,-1.06,3.69,-1.36,-1.80
7.88,0.35,3.84,-1.09,-1.47
6.43,-0.31,3.30,-0.80,-1.20
5.30,-2.47,2.82,-0.67,-1.05
4.71,-3.92,2.94,-0.57,-0.94
5.41,-4.24,3.65,-0.60,-0.87
6.39,-3.92,4.51,-0.64,-0.82
7.69,-4.00,5.02,-0.63,-0.74
8.94,-3.57,5.18,-0.61,-0.58
10.20,-4.86,5.06,-0.52,-0.49
11.61,-4.86,4.94,-0.34,-0.29
10.79,-3.53,5.49,-0.04,0.12
11.41,-4.79,5.65,-0.05,0.35
13.73,-7.26,4.90,-0.06,0.31
12.43,-2.75,4.04,0.35,0.90
11.77,-3.22,3.14,0.88,1.16
11.77,-4.28,2.24,1.03,1.14
10.36,-1.33,3.02,1.19,1.19
8.67,-0.51,2.63,1.43,1.49
6.98,-1.33,1.65,1.63,1.85
6.20,-1.96,1.14,1.70,2.02
6.39,-2.20,1.41,1.67,2.10
6.90,-2.35,1.69,1.55,1.88
6.83,-2.39,2.20,1.45,1.63
6.43,-2.94,2.55,1.17,1.19
7.69,-4.20,2.55,0.72,0.52
9.14,-4.55,2.98,0.40,0.02
9.77,-3.41,3.10,-0.12,-0.63
10.24,-2.90,4.28,-0.59,-1.07
11.92,-4.35,4.00,-1.03,-1.65
10.63,-0.94,4.24,-1.42,-1.95
10.24,-0.08,4.04,-1.48,-1.52
11.41,-1.96,3.26,-1.52,-1.71
9.96,-1.29,3.45,-1.36,-1.57
7.30,0.43,3.77,-1.16,-1.40
5.57,-0.16,3.10,-0.93,-1.20
4.90,-1.96,2.71,-0.81,-1.09
5.73,-3.33,2.59,-0.77,-1.04
6.75,-3.88,3.73,-0.71,-1.00
8.12,-3.10,4.86,-0.72,-0.90
9.34,-3.10,5.26,-0.60,-0.80
10.08,-3.80,5.65,-0.38,-0.50
10.59,-4.71,5.53,-0.24,-0.33
11.10,-4.55,5.10,-0.14,-0.19
11.14,-3.77,5.37,0.07,0.09
13.10,-6.55,5.10,-0.06,0.03
13.42,-3.77,4.39,0.15,0.17
12.47,-1.73,3.18,0.77,0.78
11.73,-2.82,1.92,1.08,1.12
10.79,-1.45,2.55,1.19,1.28
9.02,-0.59,2.63,1.36,1.52
6.94,-0.67,2.31,1.47,1.85
6.04,-1.33,1.88,1.59,2.03
5.81,-2.47,1.65,1.57,2.05
6.08,-2.98,1.61,1.51,1.88
5.81,-2.86,1.92,1.35,1.44
5.81,-3.30,2.31,1.07,0.88
6.90,-3.69,2.47,0.87,0.43
8.39,-4.00,2.94,0.65,-0.33
10.16,-4.16,3.06,0.24,-0.95
10.16,-2.75,3.26,-0.05,-1.21
12.00,-3.53,4.08,-0.38,-1.37
12.87,-4.28,3.92,-0.82,-1.90
11.45,-1.06,4.24,-1.01,-1.81
9.61,0.86,4.63,-1.18,-1.19
9.81,-0.90,3.69,-1.28,-1.16
8.08,-1.33,3.53,-1.19,-1.04
6.24,-1.33,3.14,-0.96,-0.99
4.82,-1.18,3.06,-0.70,-0.93
4.59,-1.80,3.30,-0.59,-0.92
5.26,-3.41,3.80,-0.55,-0.94
7.10,-4.31,4.71,-0.56,-0.89
7.96,-4.31,5.14,-0.39,-0.75
8.51,-3.41,5.41,-0.23,-0.49
8.90,-3.37,5.69,-0.18,-0.37
10.08,-3.92,6.04,-0.18,-0.28
11.26,-3.65,5.73,-0.12,-0.14
11.61,-4.16,6.24,0.01,0.10
14.04,-6.59,5.18,-0.08,0.17
12.67,-2.63,4.43,0.33,0.43
11.45,-1.77,3.61,0.75,0.93
10.98,-3.84,2.31,0.98,1.17
10.47,-2.75,2.59,1.17,1.23
9.22,-0.71,2.75,1.31,1.37
7.10,-0.75,2.63,1.46,1.68
5.81,-1.84,2.08,1.47,1.96
5.84,-2.63,1.88,1.43,1.98
6.59,-2.90,2.20,1.37,1.82
6.83,-3.14,2.63,1.22,1.52
7.22,-3.41,2.98,1.11,1.17
7.45,-3.26,3.41,0.90,0.55
8.20,-3.61,3.92,0.69,0.17
9.22,-3.77,4.00,0.21,-0.41
9.18,-2.47,3.88,-0.06,-0.71
10.04,-2.63,4.24,-0.15,-0.79
11.77,-3.88,3.73,-0.47,-1.31
10.28,-1.10,4.63,-0.79,-1.48
9.18,0.00,5.33,-1.04,-1.31
9.77,-1.26,4.79,-1.35,-1.36
8.36,-1.26,4.08,-1.29,-1.19
6.24,-1.33,3.57,-1.07,-1.08
4.90,-1.96,3.22,-0.78,-0.98
4.67,-2.55,3.18,-0.74,-1.00
5.06,-3.65,3.61,-0.79,-1.04
6.28,-4.28,4.67,-0.81,-1.04
7.69,-4.12,5.41,-0.71,-0.91
8.32,-4.04,5.84,-0.63,-0.79
9.06,-4.71,5.45,-0.52,-0.54
10.12,-5.30,5.33,-0.41,-0.29
10.59,-3.96,5.41,-0.15,-0.06
11.34,-4.43,6.47,0.09,0.37
14.20,-6.39,5.10,0.07,0.40
13.49,-3.77,4.59,0.62,0.68
12.55,-2.98,3.88,1.07,1.13
11.30,-3.73,3.26,1.12,1.17
9.73,-2.20,3.84,1.21,1.31
7.96,-1.69,3.45,1.30,1.51
6.55,-2.20,2.47,1.38,1.65
5.22,-2.35,2.00,1.45,1.84
5.06,-2.47,2.16,1.39,1.85
5.81,-3.02,2.35,1.31,1.72
6.16,-3.33,2.75,1.14,1.38
6.32,-3.37,2.86,0.90,0.89
7.10,-3.45,3.06,0.69,0.57
7.96,-3.88,3.61,0.30,0.05
9.73,-3.65,3.73,-0.14,-0.53
9.30,-2.51,4.35,-0.35,-0.72
11.14,-3.88,4.16,-0.69,-1.02
11.57,-3.69,4.16,-0.95,-1.53
9.85,0.04,5.53,-1.05,-1.43
9.57,-0.78,4.94,-1.44,-1.29
10.59,-2.28,3.96,-1.60,-1.48
8.04,-1.29,4.08,-1.41,-1.36
6.83,-0.51,3.77,-1.09,-1.13
5.33,-1.26,3.41,-0.89,-0.96
4.86,-2.71,3.14,-0.71,-0.89
5.26,-3.10,3.69,-0.63,-0.90
6.28,-3.30,4.43,-0.62,-0.90
7.37,-3.53,4.90,-0.59,-0.86
7.92,-3.69,5.14,-0.56,-0.77
9.41,-4.20,5.33,-0.57,-0.65
10.98,-5.02,5.92,-0.50,-0.52
12.12,-3.73,6.08,-0.28,-0.26
14.16,-6.16,5.77,-0.16,-0.01
15.89,-6.43,4.67,0.06,-0.00
12.67,-1.33,4.00,0.71,0.68
10.24,-1.77,2.90,0.98,1.09
10.24,-4.39,2.31,1.02,1.14
9.81,-2.39,3.06,1.25,1.18
7.65,-1.02,2.94,1.39,1.33
5.61,-2.20,2.16,1.45,1.59
5.02,-3.33,1.80,1.38,1.68
5.53,-3.41,2.24,1.32,1.66
6.39,-3.45,2.75,1.18,1.48
6.98,-3.49,2.63,1.03,1.15
7.22,-3.26,2.67,0.91,0.94
7.37,-3.10,2.59,0.66,0.60
8.24,-3.61,2.90,0.33,0.23
10.16,-3.92,3.45,0.10,-0.04
11.18,-2.90,3.37,-0.19,-0.41
11.53,-2.75,4.16,-0.33,-0.52
11.73,-3.53,3.84,-0.69,-0.96
9.57,-0.43,4.39,-0.83,-1.06
8.63,-0.27,4.43,-0.86,-0.82
9.61,-2.28,3.69,-1.06,-0.90
9.34,-2.28,3.96,-1.02,-0.97
7.34,-0.82,4.12,-0.95,-0.91
5.65,-0.78,3.69,-0.83,-0.82
4.79,-2.12,3.26,-0.69,-0.73
4.51,-2.90,3.30,-0.64,-0.70
5.10,-3.45,4.20,-0.66,-0.72
6.24,-3.45,4.75,-0.71,-0.75
7.73,-4.16,5.53,-0.76,-0.73
9.06,-4.59,5.49,-0.82,-0.78
10.20,-4.00,5.37,-0.62,-0.69
11.18,-3.61,5.33,-0.44,-0.52
11.18,-2.63,5.18,-0.10,-0.24
11.73,-2.39,6.12,-0.02,0.03
13.69,-5.26,5.14,-0.08,-0.04
12.55,-3.41,4.20,0.44,0.30
11.49,-3.69,2.90,0.89,0.83
11.10,-3.80,2.75,0.99,0.91
10.24,-1.88,3.65,1.14,0.98
8.59,-1.26,3.26,1.35,1.19
6.71,-2.12,2.28,1.43,1.37
5.69,-2.55,1.77,1.48,1.62
5.61,-2.67,2.00,1.45,1.70
5.92,-3.14,2.47,1.37,1.63
7.10,-2.98,2.79,1.25,1.41
7.37,-2.67,2.75,1.17,1.18
7.18,-2.79,2.82,0.98,0.83
8.20,-3.41,2.90,0.63,0.38
10.20,-3.14,2.63,0.37,0.01
9.57,-1.77,3.53,0.15,-0.27
11.10,-3.61,3.96,-0.25,-0.56
10.87,-4.00,4.47,-0.56,-1.04
9.61,-1.49,5.14,-0.84,-1.10
9.41,-1.06,5.06,-1.11,-0.98
9.96,-3.18,4.31,-1.17,-1.08
8.51,-1.57,4.43,-1.02,-0.99
6.51,-0.51,4.00,-0.85,-0.89
5.41,-1.61,3.57,-0.77,-0.83
4.94,-2.86,3.30,-0.70,-0.82
5.37,-3.65,4.08,-0.67,-0.89
6.67,-3.73,4.55,-0.68,-0.96
7.49,-3.49,4.94,-0.65,-1.00
7.77,-3.49,4.94,-0.61,-0.94
8.36,-3.73,4.67,-0.56,-0.85
9.45,-4.43,4.94,-0.52,-0.74
10.47,-4.51,5.18,-0.41,-0.61
11.26,-3.49,5.96,-0.29,-0.40
14.04,-5.92,4.71,-0.29,-0.29
12.98,-3.37,4.00,0.19,0.01
11.73,-2.39,3.57,0.47,0.43
11.18,-4.63,3.10,0.53,0.70
10.24,-3.22,3.77,0.58,0.80
9.22,-2.59,3.30,0.77,1.07
7.65,-2.63,2.51,0.97,1.29
6.79,-2.39,2.04,1.04,1.45
6.00,-2.39,2.00,1.14,1.62
6.08,-2.86,2.24,1.16,1.67
6.39,-3.88,2.20,1.16,1.62
7.34,-4.00,2.20,1.11,1.34
7.69,-3.61,2.35,1.05,1.09
8.43,-3.61,2.55,0.94,0.88
10.00,-4.16,3.02,0.68,0.52
10.55,-3.22,2.98,0.40,0.12
10.94,-2.63,3.92,0.25,-0.04
12.36,-3.26,4.04,-0.24,-0.43
10.32,-1.18,3.88,-0.52,-0.56
7.61,0.59,4.71,-0.57,-0.28
8.28,-1.29,4.12,-0.86,-0.27
8.87,-2.59,3.57,-0.95,-0.58
7.69,-1.45,4.08,-0.96,-0.69
6.24,-1.22,4.16,-1.02,-0.79
5.81,-2.31,4.04,-1.07,-0.90
6.35,-3.30,3.69,-1.06,-0.98
6.86,-2.98,4.08,-0.94,-1.03
7.41,-2.51,4.43,-0.88,-0.96
8.12,-2.63,4.67,-0.71,-0.85
8.28,-2.35,5.02,-0.51,-0.72
8.12,-2.43,5.30,-0.38,-0.60
8.20,-3.10,5.37,-0.23,-0.41
9.02,-3.33,5.26,-0.04,-0.18
9.26,-2.63,5.77,0.17,0.06
12.28,-5.33,5.69,0.17,0.30
13.61,-4.94,4.59,0.38,0.25
11.18,-1.53,4.67,0.75,0.58
10.67,-3.22,4.12,0.75,0.99
10.71,-4.98,4.04,0.58,1.04
10.20,-2.59,4.24,0.65,1.15
8.90,-1.77,3.57,0.70,1.27
7.81,-2.43,2.86,0.77,1.45
6.75,-3.49,1.88,0.84,1.63
6.86,-3.92,1.84,0.89,1.68
7.37,-3.61,1.84,0.96,1.57
7.92,-3.14,2.00,0.94,1.43
8.24,-3.14,2.04,0.91,1.28
8.28,-3.53,2.24,0.79,1.13
8.94,-3.88,2.39,0.63,1.02
9.85,-3.33,2.63,0.41,0.84
9.69,-2.00,3.57,0.33,0.84
11.92,-3.80,3.84,-0.03,0.60
10.40,-0.90,3.92,-0.46,0.08
6.98,1.26,4.71,-0.60,0.25
7.41,-1.06,3.88,-0.90,0.41
8.94,-2.24,3.45,-1.06,0.07
8.20,-1.02,3.88,-1.03,-0.08
7.02,-0.63,3.84,-1.08,-0.28
6.47,-1.10,4.04,-1.23,-0.46
7.02,-1.69,4.12,-1.29,-0.57
7.65,-2.12,4.20,-1.27,-0.63
8.00,-2.79,4.28,-1.28,-0.70
8.28,-2.67,4.75,-1.28,-0.74
7.92,-2.16,5.10,-1.18,-0.66
7.65,-2.16,4.94,-1.06,-0.50
7.77,-3.18,4.55,-0.96,-0.38
8.47,-3.53,4.31,-0.77,-0.16
10.47,-4.82,5.26,-0.65,0.02
13.77,-6.20,3.45,-0.69,-0.10
12.63,-3.22,2.82,-0.15,0.13
11.57,-4.08,1.80,0.14,0.54
11.30,-5.10,1.14,0.18,0.73
10.55,-4.24,1.14,0.31,1.02
10.28,-5.49,-0.35,0.34,1.34
10.83,-5.92,-1.61,0.33,1.53
10.32,-4.08,-1.29,0.51,1.72
10.32,-4.82,-1.65,0.53,1.87
9.73,-3.10,-1.14,0.54,1.99
8.32,-2.63,-0.59,0.63,2.09
7.53,-4.12,-0.82,0.56,2.20
9.34,-6.75,-1.45,0.24,2.01
9.26,-4.59,0.39,0.23,1.61
8.83,-3.49,1.65,0.18,1.45
9.89,-5.57,1.29,-0.08,1.20
10.94,-5.45,1.26,-0.22,0.82
9.85,-1.69,2.39,-0.11,0.73
8.75,-0.35,2.94,0.01,0.83
8.55,-2.86,2.31,0.05,0.83
8.43,-3.57,2.63,0.07,0.78
8.20,-2.86,3.45,0.05,0.78
7.96,-2.94,4.67,-0.03,0.70
8.36,-3.22,4.75,-0.08,0.58
8.08,-3.18,4.75,-0.06,0.38
7.65,-3.96,4.39,-0.07,0.52
7.49,-2.04,5.18,-0.05,0.29
7.85,-2.55,5.26,-0.02,0.17
7.41,-4.12,4.59,0.05,0.32
7.30,-3.61,4.90,0.13,0.17
7.77,-3.22,5.49,0.13,0.09
7.37,-2.51,6.16,0.18,0.06
7.73,-4.24,5.41,0.22,-0.06
7.57,-6.04,4.94,0.26,0.14
6.47,-2.59,5.22,0.26,0.09
6.59,-3.18,5.61,0.25,-0.15
6.83,-3.22,6.00,0.12,-0.34
6.75,-3.49,5.84,0.01,-0.39
7.02,-5.06,5.96,0.06,-0.26
6.71,-3.92,5.30,0.02,-0.03
7.53,-1.88,6.47,-0.03,-0.14
6.32,-4.00,5.53,0.15,0.12
6.12,-3.61,5.65,0.29,0.32
6.63,-4.12,5.53,0.33,0.40
6.90,-4.82,4.94,0.36,0.35
6.71,-4.35,5.65,0.48,0.29
5.45,-4.75,5.10,0.62,0.30
5.53,-5.61,5.61,0.83,0.36
7.26,-5.84,6.35,0.78,0.30
8.20,-5.49,6.90,0.52,0.18
8.24,-6.79,7.10,0.13,0.16
6.55,-3.37,6.20,-0.05,0.01
5.92,-4.47,6.47,-0.03,-0.17
4.39,-4.24,5.65,0.04,-0.08
5.30,-5.45,6.47,0.15,0.09
4.04,-3.22,6.59,0.26,0.24
3.80,-4.39,5.30,0.26,0.31
3.88,-4.59,6.16,0.38,0.48
8.75,-6.24,7.96,0.44,0.66
2.82,-4.00,2.98,0.31,0.46
4.16,-5.33,9.10,0.11,0.72
3.14,-7.37,8.16,-1.10,0.83
9.10,-5.81,9.65,-2.06,0.62
10.90,-8.43,7.26,-2.68,0.36
10.87,-6.20,0.86,-2.02,-0.36
6.28,-5.06,3.06,-0.46,-0.37
4.90,-3.92,4.43,-0.25,-0.47
4.51,-4.82,5.33,-0.38,-0.15
6.12,-4.67,3.57,-0.60,-0.07
8.32,-2.82,2.35,-0.52,0.05
7.96,-3.77,3.14,-0.02,0.36
7.14,-3.06,4.79,0.30,0.33
5.61,-4.47,4.59,0.54,0.75
5.53,-6.67,5.10,0.76,0.49
6.35,-3.73,6.98,0.72,0.19
4.71,-3.37,6.59,0.37,0.29
6.32,-6.43,3.02,0.12,0.53
8.47,-12.00,0.63,0.94,0.17
4.51,-3.02,2.31,1.68,-1.02
5.61,-5.65,2.90,0.69,-1.40
6.32,-4.20,5.92,0.71,-0.91
6.28,-4.71,5.49,0.57,-1.11
6.63,-4.31,5.30,0.72,-1.43
7.37,-3.61,4.47,0.97,-1.53
8.08,-3.33,3.49,1.52,-0.89
7.18,-4.28,2.04,2.07,0.12
6.55,-5.77,1.02,2.35,0.67
6.32,-8.24,-1.10,2.72,1.24
1.92,-8.32,3.14,2.63,0.53
4.79,-9.26,0.35,1.50,-1.27
5.61,-7.49,0.63,1.35,-0.91
6.32,-9.85,-2.55,1.47,-0.33
4.59,-9.92,-1.65,1.61,-0.22
4.08,-9.73,-0.35,1.18,-0.61
5.77,-9.53,1.77,0.22,-0.14
4.43,-7.69,0.00,-0.33,-0.35
8.04,-6.51,-3.22,-0.06,-0.48
6.39,-7.81,0.12,1.07,-0.34
6.67,-8.71,-0.90,0.65,-0.50
6.28,-9.14,-2.75,0.64,-0.34
4.94,-10.63,-4.55,0.31,0.18
